,title,freebase_movie_ID,vote_average,vote_counts,budget
6644,A Report on the Party and the Guests,/m/05q5dgx,7.0,31,0
6645,Auto Focus,/m/083ccb,6.43,171,7000000
6646,The Tempest,/m/02rk_hy,5.9,18,0
6647,Take This Job and Shove It,/m/07gm83,5.2,15,0
6648,Yaadgaar,/m/02qkylg,0.0,0,0
6649,Smash Palace,/m/087hbq,6.0,22,0
6650,Exploring the Reef,/m/0805f5_,6.3,18,0
6651,King of California,/m/03bzfwy,6.415,318,10000000
6652,Motherhood,/m/04n2vk_,5.045,121,5000000
6653,Deliria,/m/08_wst,6.463,189,1000000
6654,Susan's Plan,/m/02x0dfp,4.8,16,0
6655,Jack and the Beanstalk,/m/09cxf8,5.8,46,0
6656,Silent Tongue,/m/071thy,4.8,16,0
6657,Afterwards,/m/04q2kf9,5.5,118,15400000
6658,Straight Into Darkness,/m/0b6l8zd,4.7,16,0
6659,Curious George,/m/07ykkf,6.4,472,50000000
6660,Dog Bite Dog,/m/02vpbmn,6.4,48,0
6661,Double Trouble,/m/0hr6y8p,1.0,1,0
6662,Cloud Dancer,/m/0gks2xc,5.8,4,0
6663,Fatal Deception: Mrs. Lee Harvey Oswald,/m/0464wm6,6.2,4,0
6664,Justine,/m/028cd31,4.6,7,0
6665,Foster Child,/m/080hq_2,3.0,1,0
6666,Warlock,/m/07b0_l,6.273,350,7000000
6667,Stalin,/m/047nxmg,5.6,29,0
6668,San Antonio Rose,/m/06zpgps,7.0,1,0
6669,The Seven-Per-Cent Solution,/m/0bh9g73,6.2,85,0
6670,The Legend of Suram Fortress,/m/03c8kd7,7.1,30,0
6671,Ascensor,/m/0cnzg47,0.0,0,0
6672,The Coronation of Edward VII,/m/0by1rdt,4.8,16,0
6673,Heart,/m/0czcqpm,6.0,2,0
6674,Safeguarding Military Information,/m/027561p,5.0,2,0
6675,Full Moon High,/m/0kv3jj,4.2,29,0
6676,Blood of the Railroad Workers,/m/0crcnts,2.0,1,0
6677,Pokémon Heroes,/m/055crg,6.6,323,0
6678,The Alphabet Murders,/m/026y71b,5.9,33,0
6679,The Big Steal,/m/027d_bt,6.2,13,0
6680,The Miracle Kid,/m/08061f1,5.0,3,0
6681,Black Coffee,/m/02qwrn4,9.0,1,0
6682,First Comes Courage,/m/0hrdfsw,6.7,7,0
6683,Darkness,/m/04xmjj,7.1,8,5000
6684,The Panama Deception,/m/0bl0lx,6.9,18,0
6685,Halloween Is Grinch Night,/m/026k_ys,6.0,50,0
6686,The Children's Hour,/m/0fj3cf,7.7,313,3600000
6687,Curley,/m/05d_zm,5.7,3,0
6688,The Book of Caleb,/m/0b6js4n,7.0,1,0
6689,The Hanging Tree,/m/05y9h9,6.7,94,0
6690,Mail Order Bride,/m/05c3bsd,0.0,0,0
6691,Mean Girls,/m/02xtxw,7.194,8077,17000000
6692,Rounders,/m/03qbfb,7.01,1587,12000000
6693,Bandido,/m/05p4gqq,4.0,3,0
6694,18 Fingers of Death!,/m/0d0v3w,3.4,10,0
6695,Honeymoon Travels Pvt. Ltd.,/m/026fzc0,5.2,24,1400000
6696,Silver Stallion,/m/03hhncb,5.0,1,0
6697,Birdseye,/m/0cnymkb,0.0,0,0
6698,Hideous Kinky,/m/0dtp46,6.1,82,12000000
6699,Send Me No Flowers,/m/03grpgk,6.817,109,0
6700,The Final Comedown,/m/02qfwnd,5.8,8,0
6701,Leave Them Laughing,/m/0g5r6lx,0.0,0,0
6702,21 Days,/m/03nn724,6.1,25,0
6703,Drums O' Voodoo,/m/08mmmq,4.8,2,0
6704,Misunderstood,/m/0b6fqnb,6.7,9,0
6705,The Shaggy D.A.,/m/08qzsc,5.682,66,0
6706,Mommie Dearest,/m/06krf3,6.4,182,19032261
6707,Slaughter High,/m/06qwh0,5.697,109,0
6708,Compulsion,/m/0cpylg,7.0,123,0
6709,Love Object,/m/0890hq,5.8,71,1000000
6710,Hell Below,/m/0d56_l,6.8,10,0
6711,Cry Woman,/m/05m_hmp,6.0,5,0
6712,Inner City,/m/0c0b1qf,5.5,4,0
6713,Women Everywhere,/m/0fq3myh,3.0,1,0
6714,The Jokers,/m/02q1q6t,6.1,14,0
6715,"The Adventures of Priscilla, Queen of the Desert",/m/02fwfb,7.247,713,2000000
6716,Manhattan Baby,/m/03hn1fw,4.9,72,300000
6717,Per,/m/0j63x21,6.0,5,0
6718,Il ragazzo di campagna,/m/0cp00tg,6.8,373,0
6719,The Brain,/m/09gfys8,5.0,56,0
6720,House of the Rising Sun,/m/0h1gprb,4.5,53,1500000
6721,You,/m/05h32bt,7.5,5,0
6722,Legendary Champions,/m/0682vx,0.0,0,0
6723,The Switch,/m/0c0361b,5.0,1,0
6724,Blood Out,/m/0bwg8pq,5.3,98,0
6725,Future X-Cops,/m/0dllcv1,4.4,33,0
6726,The Last Kiss,/m/0d18bq,6.0,346,20000000
6727,The Nightmare Before Christmas,/m/0243cq,7.842,8775,24000000
6728,The Levenger Tapes,/m/0hrf_c_,3.9,26,0
6729,Pontypool,/m/04n1p90,6.461,571,1500000
6730,The St. Louis Kid,/m/0b44797,5.8,4,0
6731,Der Schatz der Azteken,/m/06zjly7,5.9,28,0
6732,Indiscreet,/m/0ds5s6h,6.6,155,0
6733,Bowery at midnight,/m/027m3wh,5.3,26,0
6734,Peacock Alley,/m/04mxjpr,0.0,0,0
6735,They Learned About Women,/m/07sbdyx,4.0,4,0
6736,The Perez Family,/m/0dj_dz,6.5,32,11000000
6737,Dilli Ka Thug,/m/0fn489,0.0,0,0
6738,The Kid Stays in the Picture,/m/0b1f9j,6.6,81,40000
6739,Baronessen fra benzintanken,/m/04mz70p,7.292,12,0
6740,A Moment to Remember,/m/06lkr2,7.8,289,4200000
6741,Hook and Ladder,/m/03m3_f6,0.0,0,0
6742,Catch As Catch Can,/m/0cn_50z,5.5,5,0
6743,Les Tortillards,/m/0ds4hpc,6.2,6,0
6744,Barbie in the 12 Dancing Princesses,/m/0gkbk_,7.651,1077,0
6745,Drum,/m/09856w,5.2,8,0
6746,"The Wild, Wild World of Jayne Mansfield",/m/0h56h84,3.0,6,0
6747,Never Love a Stranger,/m/0bs43mc,4.3,6,0
6748,"White Tuft, the Little Beaver",/m/03y8t80,6.2,10,0
6749,Chalet Girl,/m/0gfjmmq,6.4,610,8000000
6750,Niagara Motel,/m/03gtkbc,5.9,9,0
6751,Devil Dogs of the Air,/m/0b4479q,6.5,4,0
6752,The Amateurs,/m/02753gr,5.5,81,0
6753,11-11-11,/m/0gy42wb,4.573,220,0
6754,"Cosmo Jones, Crime Smasher",/m/0gvstsb,4.0,7,0
6755,Le farò da padre,/m/0k2lhgs,4.7,28,0
6756,Money Talks,/m/0805hd3,0.0,0,0
6757,Submarine Seahawk,/m/0jwvtn_,4.2,5,0
6758,All in Good Taste,/m/027l5km,3.5,8,0
6759,The Mambo Kings,/m/05223n,6.2,107,0
6760,History Is Made at Night,/m/0ch9cn,6.5,38,0
6761,Heart of America,/m/0d9n70,5.3,20,3000000
6762,Songs from the Second Floor,/m/0c6y3m,7.2,250,0
6763,Where's Jack?,/m/0kv4w3,8.5,1,0
6764,Lenin in Poland,/m/05p7fgv,6.2,10,0
6765,The Proud and Profane,/m/0kv15j,6.0,6,0
6766,The Wackiest Ship In the Army,/m/02z5k0n,6.0,33,0
6767,Hunger,/m/04lqvfg,7.256,1050,0
6768,The Hunter,/m/09f0_l,5.979,118,0
6769,The Curse of the Werewolf,/m/06lpg7,6.5,146,0
6770,The Architecture of Doom,/m/02z5vpb,7.3,26,0
6771,She Couldn't Say No,/m/0gjdyxd,0.0,0,0
6772,Pouvoir intime,/m/03wfv8z,6.0,6,0
6773,Knockabout,/m/0g_bsk,6.8,36,0
6774,The Death of Poor Joe,/m/0j6568r,4.0,8,0
6775,Come Early Morning,/m/026j1lx,5.8,33,6000000
6776,Hallowed Ground,/m/03c3rgh,5.3,31,1500000
6777,Hollywood Ending,/m/02drtn,6.6,459,16000000
6778,Fellowship of the Dice,/m/02vmp8w,4.5,2,1000000
6779,Kotha Bangaru Lokam,/m/03y918h,6.3,6,0
6780,The Ploughman's Lunch,/m/026mz5_,4.7,9,0
6781,Roses Are Red,/m/0hgpg4p,5.3,6,0
6782,Cameraman: The Life and Work of Jack Cardiff,/m/0h3vzrv,6.9,32,0
6783,Two Weeks in Another Town,/m/0421659,5.9,47,3959000
6784,Baduk,/m/026z8wv,5.0,5,0
6785,Meet the Parents,/m/033fqh,6.671,5577,55000000
6786,Letters from Marusia,/m/03d1n7q,5.3,13,0
6787,The Iron Buddha,/m/0gk_0px,5.7,5,0
6788,Carolina,/m/0896c3,5.7,72,15000000
6789,Blood Work,/m/043h5s,6.166,721,50000000
6790,Dead Men Tell,/m/0g58tcj,6.3,14,0
6791,Lost Souls,/m/0dw4y1,5.053,159,50000000
6792,Melody Time,/m/05grgm,6.186,271,2000000
6793,The New World,/m/0jkzp3f,5.5,4,0
6794,When Billie Beat Bobby,/m/0h6mqd,5.6,13,0
6795,The Super,/m/0bftwt,5.6,5,0
6796,Wasteland,/m/04n13yb,6.2,2,0
6797,Jennifer Hale,/m/0gwz74r,0.0,0,0
6798,Up in the Air,/m/0cmdyq5,5.5,4,0
6799,Through the fire,/m/03gvt7q,6.9,5,0
6800,Death Drug,/m/0hznbm2,7.7,6,0
6801,The Scarlet Flower,/m/027jlyf,6.6,37,0
6802,Une Fenêtre ouverte,/m/0j67gjb,0.0,0,0
6803,Free Radicals,/m/05b674h,5.9,62,0
6804,They All Kissed the Bride,/m/02rmlwq,5.6,7,0
6805,The Girl of the Golden West,/m/0479yrg,4.2,3,0
6806,Tugboat Annie,/m/026y__t,6.6,5,0
6807,Ararat,/m/03jsdr,6.3,80,0
6808,Girls! Girls! Girls!,/m/05td37,5.2,57,0
6809,Danny Roane: First Time Director,/m/0h46p2,4.4,8,0
6810,Garfield Gets Real,/m/02vqyvd,4.9,117,0
6811,A Low Down Dirty Shame,/m/0838sl,5.6,96,10000000
6812,Back to Square One,/m/0gwzysd,3.0,1,0
6813,Prince Vladimir,/m/0d2ksy,6.3,29,5000000
6814,The Cry Baby Killer,/m/0272h7n,5.4,13,50000
6815,Gravity Is My Enemy,/m/04668xw,7.0,2,0
6816,The Axe in the Attic,/m/065z50x,0.0,0,0
6817,Educated Evans,/m/0dll87y,0.0,0,0
6818,Miss Sadie Thompson,/m/0h2yp8,5.2,19,0
6819,King Corn,/m/03ckqb7,6.3,31,0
6820,The Mystery Man,/m/0djbpkm,6.0,5,0
6821,SpaceCamp,/m/0126dt,5.9,166,18000000
6822,Right Now,/m/04j196l,5.0,14,0
6823,Frosty Roads,/m/0gvsn38,0.0,0,0
6824,Zeta One,/m/0c3yjb7,3.9,26,0
6825,French Without Tears,/m/04gsh5k,6.0,2,0
6826,The Guns of Navarone,/m/0gzy02,7.316,712,6000000
6827,A Lesson in Love,/m/0g9ztxb,0.0,0,0
6828,The Cat Came Back,/m/02wz5xx,7.0,61,0
6829,Rumpelstiltskin,/m/0g0hgp,3.0,2,0
6830,Where Spring Comes Late,/m/0g5rfv2,7.6,11,0
6831,Lover Come Back,/m/0b4br2n,6.2,3,0
6832,The Wedding Ring,/m/0gfhxpw,5.6,5,0
6833,Positive,/m/03grkj0,0.0,0,0
6834,"Good Luck, Miss Wyckoff",/m/080fkbm,5.2,11,0
6835,Personal Best,/m/073x6l,5.9,38,0
6836,A Congregation of Ghosts,/m/080ng9f,0.0,0,0
6837,Down to Earth,/m/0bxzzd,6.0,20,0
6838,The Texas Rangers,/m/0g9vst0,6.3,12,0
6839,The Glass House,/m/08vf4y,0.0,0,0
6840,Darling,/m/05t106g,6.2,31,0
6841,My Wife is an Actress,/m/0drg_v,6.1,59,0
6842,The Serpent's Way,/m/06zl_30,5.9,12,0
6843,Eierdiebe,/m/07sbqx3,6.8,18,0
6844,A King's Story,/m/07sbvl2,5.7,3,0
6845,Tenderloin,/m/07kgg0q,0.0,0,0
6846,J.A.C.E.,/m/0jt0z9m,6.0,10,0
6847,The Player,/m/01_456,7.193,721,8000000
6848,The Wings of the Dove,/m/0c01tzz,5.5,14,0
6849,Margot at the Wedding,/m/02rzvmr,5.862,268,10000000
6850,Why Bring That Up?,/m/07s8b3q,0.0,0,0
6851,The Magic Sword,/m/0dysgq,4.0,33,0
6852,The Black Windmill,/m/08sht7,6.2,72,0
6853,March of the Dinosaurs,/m/0gx_1w5,6.0,17,4197250
6854,Black Widow,/m/02qxf63,0.0,0,0
6855,Un Amor en Moisés Ville,/m/027q9pz,0.0,0,0
6856,The Terry Fox Story,/m/0fl5l6,6.2,13,0
6857,Ordeal by Innocence,/m/0b753df,4.4,10,0
6858,A Perfect Couple,/m/0c82f0,5.2,15,0
6859,Lady of the Pavements,/m/064ng_d,4.6,7,0
6860,Beyond Treason,/m/09fn87,8.3,3,0
6861,Child Bride,/m/0g0cnn,4.6,28,0
6862,Rustlers' Hideout,/m/0h3qg48,6.0,1,0
6863,Reflections,/m/0h1f0z1,3.0,1,0
6864,Bienvenue chez les Rozes,/m/0h77n3,5.6,80,0
6865,Trio,/m/03gx0hy,6.7,10,0
6866,The Yearling,/m/051z7pj,6.0,7,0
6867,Katia,/m/09ghntc,9.0,1,0
6868,The Mad Adventures of Rabbi Jacob,/m/099lv1,7.405,906,0
6869,Gangster Wars,/m/0ck5cz,10.0,1,0
6870,Le Jeu,/m/0j45xvd,6.2,6,0
6871,Ramona,/m/047gn31,4.7,14,0
6872,Himalaya Singh,/m/026r6kk,4.4,7,0
6873,Free Ride,/m/026nx32,3.0,2,0
6874,The Clandestine Marriage,/m/0g4tc3s,0.0,0,0
6875,Welcome To The Jungle,/m/043mk0t,4.6,35,200000
6876,The Day the World Ended,/m/02wwgn7,4.0,25,0
6877,After Hours,/m/02wk_5,7.463,1300,4500000
6878,Santa Claus,/m/0kt_rt,5.885,113,0
6879,Destiny in Space,/m/02wx2dn,7.2,6,0
6880,Death and Cremation,/m/0hr8lq4,5.2,17,0
6881,Red Dirt,/m/0gw_v0k,5.9,23,0
6882,Alice,/m/027pxv6,5.6,46,0
6883,Mystery Submarine,/m/0cc763s,0.0,0,0
6884,Second Nature,/m/0bs4t3f,0.0,0,0
6885,Aida,/m/027195p,4.9,8,0
6886,Saveray Wali Gaadi,/m/0crs7fn,6.5,2,0
6887,Shantham,/m/05p6h_5,0.0,0,0
6888,The Man from the East,/m/03h2ww3,0.0,0,0
6889,Utilities,/m/07k6_dk,2.0,1,0
6890,Assassination Tango,/m/01wbx2,5.1,33,0
6891,Searching for Debra Winger,/m/03nqnnk,6.2,12,600000
6892,Jeanne d'Arc,/m/062660,6.9,54,0
6893,Two Lost Worlds,/m/02r0_q2,4.0,7,0
6894,The Second Chance,/m/0cf0bw,5.8,16,1200000
6895,The Devil's Rain,/m/08fqgc,5.1,72,0
6896,Hands of the Ripper,/m/0dqwr1,6.2,61,0
6897,Mr. Chedworth Steps Out,/m/05h4pv4,6.0,1,0
6898,Last Refuge,/m/0dljf2t,3.0,1,0
6899,Perhaps Love,/m/09stxp,6.7,46,0
6900,The Bride with White Hair 2,/m/03qfn44,5.8,29,0
6901,Love from Ground Zero,/m/05z_4vj,0.0,0,0
6902,The Girl Can't Help It,/m/06fh71,6.2,55,0
6903,High School U.S.A.,/m/0270vxn,5.9,21,0
6904,"Drive, He Said",/m/03hj7q6,6.2,18,0
6905,Chandni Chowk to China,/m/05v5_gc,4.6,59,12000000
6906,The Lincoln Lawyer,/m/0dllxnf,7.197,2983,40000000
6907,What a Whopper,/m/03wj8fp,6.5,10,0
6908,Stonerville,/m/0g59n18,3.4,5,400000
6909,The Mystic Masseur,/m/02pvxzm,5.0,7,0
6910,Forgiveness,/m/05gtpm,0.0,0,0
6911,The Burrowers,/m/02x3nnq,5.874,194,7000000
6912,The Bishop's Wife,/m/0ktv7,7.097,211,0
6913,The Gentleman from Nowhere,/m/0h_bmyj,0.0,0,0
6914,Trail of the Pink Panther,/m/04l4rt,5.2,238,0
6915,The Phantom Lover,/m/04gwgb,5.6,8,0
6916,Don't Look Down,/m/043p9_t,4.2,16,0
6917,Spanish Eyes,/m/0hgp9q_,0.0,0,0
6918,The Albino Code,/m/0fxwgs,0.0,0,0
6919,The Children,/m/0kv35v,5.4,56,0
6920,Prince of Darkness,/m/01t7bl,6.769,897,3000000
6921,Immediate Family,/m/05h4s5n,0.0,0,0
6922,Picture Claire,/m/04gk4_4,5.5,29,0
6923,She's Too Young,/m/06hbq5,5.9,28,0
6924,Players,/m/0dryctz,5.1,46,0
6925,Twelve Miles Out,/m/02rfbd3,0.0,0,0
6926,The Outcasts of Poker Flat,/m/03c7h5d,0.0,0,0
6927,El bosque del lobo,/m/02w_bcl,4.9,22,0
6928,Modern People,/m/05c4vxk,4.0,1,0
6929,The Monkey's Uncle,/m/05pwmw,6.3,18,0
6930,What's My Lion?,/m/0ch33gv,6.0,6,0
6931,Scratches in the Table,/m/04jdls0,7.0,7,0
6932,A Date With Judy,/m/027_cm9,6.5,12,0
6933,Breeders,/m/02wb0s0,4.8,54,0
6934,Warning Shot,/m/065gny,6.7,16,0
6935,Gentlemen of Fortune,/m/09h4lr,7.8,190,0
6936,Village of the Damned,/m/05r1cs,7.19,389,200000
6937,Caught Plastered,/m/0gh6b47,8.0,1,0
6938,Lightspeed,/m/027yrfx,2.9,19,0
6939,Bare Fists,/m/03c7gk5,0.0,0,0
6940,Escape from the Planet of the Apes,/m/01s7vd,6.3,922,2500000
6941,Money-Driven Medicine,/m/0b7547v,0.0,0,0
6942,The Girl In The Picture,/m/04y8z1q,6.0,1,0
6943,Replacing Dad,/m/0crfk33,6.2,5,0
6944,The Act of Seeing with One's Own Eyes,/m/056s9rr,6.3,55,0
6945,Sins of the Father,/m/07tmqn,0.0,0,0
6946,I'm Here,/m/0bhc094,7.261,159,0
6947,The Outlaw Josey Wales,/m/0j_xl,7.461,1040,3700000
6948,Attack of the Sabretooth,/m/02z9kcz,3.3,30,2800000
6949,A Pair of Briefs,/m/04mxgkv,5.7,3,0
6950,The Talented Mr. Ripley,/m/02mpyh,7.181,3311,40000000
6951,Before Born,/m/07s669j,7.6,5,0
6952,Liberty Heights,/m/04vfh1,6.8,65,0
6953,Devil Riders,/m/080840r,4.3,6,0
6954,Bluebeard,/m/080k93n,5.3,38,0
6955,Dancing Queen,/m/0j28xzw,6.4,20,0
6956,Love Hunter,/m/07sb8wq,4.6,5,0
6957,Strike Me Pink,/m/0hrb5z_,6.0,4,0
6958,Question 7,/m/02qxykn,5.8,5,0
6959,A Quiet Day in Belfast,/m/04jjhrx,6.0,1,0
6960,Supernatural,/m/0bvpzqb,6.0,20,0
6961,The Hills of Donegal,/m/0ddh4wg,4.5,2,0
6962,Hong Kong Nocturne,/m/03d6cj3,5.6,4,0
6963,My Dear Desperado,/m/0gksv74,7.0,12,800000
6964,There Ain't No Justice,/m/06w6nw3,6.0,1,0
6965,Czas zdrady,/m/0ddg6df,4.3,3,0
6966,In a Lonely Place,/m/03drd_,7.544,508,0
6967,The Man Who Saved Christmas,/m/027fy8s,6.4,5,0
6968,"Martin Luther, Heretic",/m/0523vf4,0.0,0,0
6969,Ray of Sunshine,/m/05znyst,5.4,7,0
6970,Comedown,/m/0b6mb8v,4.8,36,0
6971,The Prowler,/m/028bzs1,5.896,202,1000000
6972,G.I. Joe: The Invasion of Cobra Island,/m/0gx_z_8,3.0,3,0
6973,Hairkutt,/m/076z3rj,10.0,3,25000
6974,Red Stallion in the Rockies,/m/0bby5mq,0.0,0,0
6975,The Derby,/m/02q9tx2,6.0,1,0
6976,Tampopo,/m/01ly7z,7.9,303,1500000
6977,The Abominable Dr. Phibes,/m/02bjg0,6.889,280,3000000
6978,Polvere di stelle,/m/04myr2h,6.7,51,0
6979,Circus in the Circus,/m/0j624zv,5.4,5,0
6980,A Reason to Live,/m/080g9xc,0.0,0,0
6981,Buzzin' Around,/m/03cm_76,6.0,2,0
6982,The Talent Given Us,/m/075wxj,4.7,3,0
6983,Blændværk,/m/02r00yn,6.3,3,0
6984,"Go, Yellow",/m/0crg64x,4.3,3,0
6985,Straight Time,/m/050l10,7.124,158,0
6986,Battle Hymn,/m/0kv191,6.4,18,0
6987,Black Beauty,/m/0kvgrv,6.7,319,0
6988,Festival,/m/0czb1cd,0.0,0,0
6989,Ocean's Deadliest,/m/027nnmn,6.7,3,0
6990,El desencanto,/m/03gs7f5,7.4,24,0
6991,Isabel,/m/080g9xq,5.2,9,0
6992,The Angry Red Planet,/m/03ljs9,5.5,67,190000
6993,Fly Me to the Moon,/m/02r1_nk,4.8,174,25000000
6994,Freedom Writers,/m/0kvgrg,7.912,2055,21000000
6995,Shree Pundalik,/m/0jt3k5b,0.0,0,0
6996,Dallas,/m/0bbdj38,6.8,24,0
6997,The 14,/m/0c08_04,6.2,9,0
6998,Hound Hunters,/m/0kf_lj4,6.5,15,0
6999,One Peace at a Time,/m/06_x36f,0.0,0,0
7000,Christmas Holiday,/m/075j8j,6.5,27,0
7001,Stay Tuned,/m/05mbzd,6.1,152,25000000
7002,The Jungle Book,/m/035_kw,5.911,429,0
7003,Girl of the Night,/m/09k7b7h,5.0,2,0
7004,King of the Gypsies,/m/02rny_5,5.9,17,0
7005,Scarlet Thread,/m/04y6xm5,4.8,6,0
7006,The Garden of Allah,/m/080h6y4,0.0,0,0
7007,The Deadly Trap,/m/05sxsdt,5.4,18,0
7008,Bye Bye Brasil,/m/0dmsqp,6.7,45,0
7009,Kabuto-O Beetle,/m/04ljp8w,4.0,4,0
7010,Let's Scare Jessica to Death,/m/06l2g2,6.313,160,180000
7011,Striker's Mountain,/m/03cft4r,0.0,0,2
7012,The Fields,/m/0b6gk_w,4.1,25,0
7013,One and Eight,/m/02qrw9k,5.9,10,0
7014,Air Force One,/m/01jmyj,6.465,2714,85000000
7015,Riot on Sunset Strip,/m/07crnw,4.0,4,0
7016,Phat Girlz,/m/0bsxwd,4.8,55,3000000
7017,The Haunted Castle,/m/04crl8l,6.494,164,0
7018,The Awakening,/m/0h96k0f,6.4,1305,4798235
7019,Night Owl,/m/02pw5wb,4.1,9,0
7020,Kinnara Thumbikal,/m/0gfjd6b,1.0,1,0
7021,Mo' Better Blues,/m/038lhw,6.5,211,10000000
7022,Je me souviens,/m/05b08cg,4.5,2,0
7023,Paris is Burning,/m/079vv6,8.0,432,500000
7024,Elevator,/m/05zshgp,0.0,0,0
7025,"H.M. Pulham, Esq.",/m/026q89x,6.9,7,0
7026,Amar te duele,/m/03czs71,7.7,258,10000000
7027,Il secondo tragico Fantozzi,/m/02wvypd,7.5,573,0
7028,Black Caesar,/m/0bpz79,5.9,61,0
7029,Elina: As If I Wasn't There,/m/0465cpx,6.0,20,0
7030,The Toast of New Orleans,/m/05t2_s,5.7,9,0
7031,Still of the Night,/m/02rlkm5,5.7,98,10000000
7032,The Shipping News,/m/027m5wv,6.321,344,38000000
7033,Crutch,/m/02z4g0t,5.1,7,420000
7034,My Best Fiend,/m/07cgh4,7.4,171,0
7035,Traces of Red,/m/05pcbm_,5.7,26,0
7036,Dreams on Spec,/m/02v_6jr,5.4,8,0
7037,Family Viewing,/m/03wg0hw,5.6,25,0
7038,The Get-Away,/m/0b72d1s,5.2,6,0
7039,Sunday Dinner for a Soldier,/m/04q8jvn,8.5,2,0
7040,Scream of the Banshee,/m/0crf5sb,5.0,83,2000000
7041,Stardust Memories,/m/026vlj,6.986,382,10000000
7042,Silk Stockings,/m/02x4r99,6.8,54,0
7043,Massacre at Central High,/m/0bqn_n,5.9,54,0
7044,La Classe américaine,/m/04lgxf9,7.7,194,0
7045,Tourist Trap,/m/0bm866,6.1,253,800000
7046,Opéra Industriel,/m/05zyt9n,6.0,1,0
7047,Howling IV: The Original Nightmare,/m/08r4lj,4.5,96,0
7048,A Perfect Murder,/m/019wds,6.5,1259,60000000
7049,Village of Daughters,/m/04ljmgq,5.5,2,0
7050,You Were Never Lovelier,/m/07vk66,7.2,45,0
7051,Man of the Year,/m/0g6kfj,5.915,406,20000000
7052,Law of the Timber,/m/080lgwh,0.0,0,0
7053,Out of My Intention,/m/04yfpbs,0.0,0,0
7054,Ladies' Man,/m/0gff0vl,4.5,8,0
7055,Captain Scarface,/m/07k6qql,4.6,7,0
7056,Emotional Backgammon,/m/0h3sz6g,0.0,0,0
7057,Lock Up Your Daughters,/m/076ylcs,0.0,0,0
7058,Charulata,/m/05vt82,7.57,122,0
7059,Against the Wall,/m/04j0xsh,6.0,72,0
7060,Let's Talk About Sex,/m/0gyftr,6.0,2,0
7061,A Cozy Cottage,/m/05mrw20,7.0,1,0
7062,Born to the West,/m/02w50w_,4.7,18,0
7063,The Other Dream Team,/m/0hn8d3l,7.2,21,0
7064,Evelyn Prentice,/m/04gr780,7.0,23,0
7065,Beale Street Mama,/m/04zyc14,0.0,0,0
7066,The Battle,/m/0czf2hz,7.0,1,0
7067,Elvis Has Left the Building,/m/0g604g,5.3,48,11500000
7068,Sweet 'n Short,/m/02rgtn0,4.7,5,0
7069,Caroline at Midnight,/m/05h1zny,3.7,6,0
7070,"Clean, Shaven",/m/0g6qc7,6.4,85,68000
7071,The Telegraph Trail,/m/02w248j,5.0,12,0
7072,Forget Me Not,/m/0j242zw,5.6,5,0
7073,The Dirt Bike Kid,/m/05zprcd,6.0,48,0
7074,Z Channel: A Magnificent Obsession,/m/0g1p3_,7.1,32,0
7075,Old Clothes,/m/02r9tvd,0.0,0,0
7076,The Sentimental Engine Slayer,/m/09gn1yh,6.0,6,0
7077,The Train for Venice,/m/0gj93vd,0.0,0,0
7078,Speed 2: Cruise Control,/m/0419kt,4.571,1517,160000000
7079,Winter Passing,/m/0dy684,6.2,98,3500000
7080,The Drummer,/m/03cfwx3,6.4,14,0
7081,The Glass Wall,/m/082ddk,5.3,18,0
7082,Laughter in Hell,/m/0dlm_z7,0.0,0,0
7083,How High,/m/04xnfz,6.308,890,12000000
7084,Out of the City,/m/0cmdvrq,5.7,9,0
7085,The Story of Vernon and Irene Castle,/m/024y1q,7.1,32,1196000
7086,Twenty Million Sweethearts,/m/03c2fkb,6.0,5,0
7087,The Match King,/m/025sgy6,6.6,5,0
7088,The Infidel,/m/0407520,0.0,0,0
7089,MW,/m/09gb7xp,6.2,24,0
7090,No More Mr. Nice Guy,/m/0gwywrl,7.7,22,0
7091,Never Look Back,/m/0hn9pb0,6.0,1,0
7092,Play Me a Love Song,/m/0crcvgm,8.3,10,0
7093,Mujhse Dosti Karoge!,/m/04swh0,6.3,70,0
7094,Engel & Joe,/m/03c3cs0,6.1,16,0
7095,Office Space,/m/0nrnk,7.385,2713,10000000
7096,If the Wind Frightens You,/m/05mt2q0,6.0,4,0
7097,The Terror,/m/04j1ngh,5.2,4,0
7098,Make a Wish,/m/0cc5fmz,6.0,3,5200
7099,Corazón salvaje,/m/0bc6xp,5.6,5,0
7100,Critical Care,/m/05zplhz,6.4,34,0
7101,Banjo,/m/07k7h2g,7.5,2,0
7102,The Villa of Monsters,/m/06zpl97,5.7,3,0
7103,Magic Fire,/m/02rtzvk,5.8,4,0
7104,Pray the Devil Back to Hell,/m/05zr451,7.5,11,0
7105,Reversal of Fortune,/m/016yxn,6.617,260,0
7106,Vermont Is for Lovers,/m/080979f,6.5,4,0
7107,The House of Bernarda Alba,/m/06zk5cy,7.0,24,2700000
7108,La Vie secrète des gens heureux,/m/03nt9yj,7.0,2,0
7109,Chocolat,/m/05v38p,6.962,3096,25000000
7110,Late Autumn,/m/0g9zffz,7.0,57,6200000
7111,I Am a Fugitive from a Chain Gang,/m/0gkwj,7.8,182,195845
7112,Here is Your Life,/m/04svlgc,7.1,23,0
7113,The Boost,/m/02wz47m,5.5,46,8000000
7114,Redhead,/m/0bbtrjd,7.0,6,0
7115,Footloose,/m/080nwsb,6.6,1580,24000000
